ID,Rating,Review Date,Location,Username,Member,RAND,Gender,Review,Fit Feedback,Comfort Feedback,Recommend Feedback,Title,IsPromoReview,Subtitle,ColorDescription,FullPrice,Discounted,EmployeePrice,CurrentPrice,IsLaunch,Pid,IS_BEST_SELLER,IS_IN_STOCK
62,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.679210008,Prefer not to say,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
63,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.888617191,Male,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
64,5,10-Aug-23,"AL, US",jasw,Yes,0.53869558,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
65,5,10-Aug-23,"AL, US",jasw,Yes,0.872262412,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
66,5,10-Aug-23,"AL, US",jasw,Yes,0.353976516,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
67,5,10-Aug-23,"AL, US",jasw,Yes,0.251039132,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
68,5,10-Aug-23,"ME, US",Racharoni,Yes,0.849131743,Male,"Best shoes
 I love these shoes the color way and think they are better than dunks. Super clean and stylish
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Racharoni
Aug 10, 2023
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
69,5,10-Aug-23,"ME, US",Racharoni,Yes,0.840429606,Prefer not to say,"Best shoes
 I love these shoes the color way and think they are better than dunks. Super clean and stylish
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Racharoni
Aug 10, 2023
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
70,5,10-Aug-23,"ME, US",Racharoni,Yes,0.631465735,Prefer not to say,"Best shoes
 I love these shoes the color way and think they are better than dunks. Super clean and stylish
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Racharoni
Aug 10, 2023
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
71,5,10-Aug-23,"ME, US",Racharoni,Yes,0.038179256,Male,"Best shoes
 I love these shoes the color way and think they are better than dunks. Super clean and stylish
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Racharoni
Aug 10, 2023
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
72,5,9-Aug-23,"ME, US",HARPO120,Yes,0.96841391,Female,"Love Them
The red white n blue is perfect. Gotnthem for both me and my sis....needless to say we have folks looking. For real...all.my lows are comfortable amd stylish. Theu go woth kist about anything i wear. My new collection...what's next
HARPO120
Aug 9, 2023
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
73,5,9-Aug-23,"ME, US",HARPO120,Yes,0.162687147,Female,"Love Them
The red white n blue is perfect. Gotnthem for both me and my sis....needless to say we have folks looking. For real...all.my lows are comfortable amd stylish. Theu go woth kist about anything i wear. My new collection...what's next
HARPO120
Aug 9, 2023
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
74,5,9-Aug-23,"ME, US",HARPO120,Yes,0.040138171,Female,"Love Them
The red white n blue is perfect. Gotnthem for both me and my sis....needless to say we have folks looking. For real...all.my lows are comfortable amd stylish. Theu go woth kist about anything i wear. My new collection...what's next
HARPO120
Aug 9, 2023
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
75,5,9-Aug-23,"ME, US",HARPO120,Yes,0.396029811,Female,"Love Them
The red white n blue is perfect. Gotnthem for both me and my sis....needless to say we have folks looking. For real...all.my lows are comfortable amd stylish. Theu go woth kist about anything i wear. My new collection...what's next
HARPO120
Aug 9, 2023
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
76,5,9-Aug-23,"TX, US",Bobba2222,Yes,0.06512722,Prefer not to say,"Great features
 I bought these a month ago and I am so happy I did
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Bobba2222
Aug 9, 2023
Location
Houston
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
77,5,9-Aug-23,"TX, US",Bobba2222,Yes,0.693837389,Prefer not to say,"Great features
 I bought these a month ago and I am so happy I did
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Bobba2222
Aug 9, 2023
Location
Houston
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
78,5,9-Aug-23,"TX, US",Bobba2222,Yes,0.692417569,Prefer not to say,"Great features
 I bought these a month ago and I am so happy I did
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Bobba2222
Aug 9, 2023
Location
Houston
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
79,5,9-Aug-23,"TX, US",Bobba2222,Yes,0.972062511,Prefer not to say,"Great features
 I bought these a month ago and I am so happy I did
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Bobba2222
Aug 9, 2023
Location
Houston
Originally posted at DICK'S Sporting Goods
0
0
Flag",,,,Air Jordan 1 Low,TRUE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
80,5,8-Sep-23,"OR, US",Manny214Fresh,Yes,0.664223245,Male,"Jordan Low 1 The delivery was on time as scheduled. The fit is true to size. Product quality is amazing!! Overall a perfect score of 10!! Manny214Fresh Sep 8, 2023 Location US Size you normally wear 9.5 0 0 Flag",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
81,5,8-Sep-23,"OR, US",Manny214Fresh,Yes,0.976337437,Female,"Jordan Low 1 The delivery was on time as scheduled. The fit is true to size. Product quality is amazing!! Overall a perfect score of 10!! Manny214Fresh Sep 8, 2023 Location US Size you normally wear 9.5 0 0 Flag",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
82,5,8-Sep-23,"OR, US",Manny214Fresh,Yes,0.84903158,Male,"Jordan Low 1 The delivery was on time as scheduled. The fit is true to size. Product quality is amazing!! Overall a perfect score of 10!! Manny214Fresh Sep 8, 2023 Location US Size you normally wear 9.5 0 0 Flag",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
83,5,8-Sep-23,"OR, US",Manny214Fresh,Yes,0.825030698,Female,"Jordan Low 1 The delivery was on time as scheduled. The fit is true to size. Product quality is amazing!! Overall a perfect score of 10!! Manny214Fresh Sep 8, 2023 Location US Size you normally wear 9.5 0 0 Flag",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
84,4,7-Sep-23,"OR, US",ChardyC719344446,Yes,0.223316392,Female,"Runs BIG Beautiful shoes, but runs BIG. I’m usually a 8.5M so I ordered a 10W and it was too big. I would definitely order half a size down next time!",Runs Big,Average,Yes,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
85,4,7-Sep-23,"OR, US",ChardyC719344446,Yes,0.8597962,Female,"Runs BIG Beautiful shoes, but runs BIG. I’m usually a 8.5M so I ordered a 10W and it was too big. I would definitely order half a size down next time!",Runs Big,Average,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
86,4,7-Sep-23,"OR, US",ChardyC719344446,Yes,0.909768112,Female,"Runs BIG Beautiful shoes, but runs BIG. I’m usually a 8.5M so I ordered a 10W and it was too big. I would definitely order half a size down next time!",Runs Big,Average,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
87,4,7-Sep-23,"OR, US",ChardyC719344446,Yes,0.394581222,Female,"Runs BIG Beautiful shoes, but runs BIG. I’m usually a 8.5M so I ordered a 10W and it was too big. I would definitely order half a size down next time!",Runs Big,Average,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
88,5,30-Aug-23,"OR, US",valeriam799341841,Yes,0.062913914,Female,"I Love the shoes, I definitely recommend.",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
89,5,30-Aug-23,"OR, US",valeriam799341841,Yes,0.405609723,Male,"I Love the shoes, I definitely recommend.",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
90,5,30-Aug-23,"OR, US",valeriam799341841,Yes,0.509642232,Male,"I Love the shoes, I definitely recommend.",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
91,5,30-Aug-23,"OR, US",valeriam799341841,Yes,0.442983197,Female,"I Love the shoes, I definitely recommend.",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
92,5,20-Aug-23,"OR, US",JoshlynO437123264,Yes,0.835449781,Male,Love My Low Dunks My 1st Pair Of Low Dunks And I Love Them 😍 Black And Red Are Two Of My Favorite Colors.,True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
93,5,20-Aug-23,"OR, US",JoshlynO437123264,Yes,0.028059927,Male,Love My Low Dunks My 1st Pair Of Low Dunks And I Love Them 😍 Black And Red Are Two Of My Favorite Colors.,True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
94,5,20-Aug-23,"OR, US",JoshlynO437123264,Yes,0.167521365,Male,Love My Low Dunks My 1st Pair Of Low Dunks And I Love Them 😍 Black And Red Are Two Of My Favorite Colors.,True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
95,5,20-Aug-23,"OR, US",JoshlynO437123264,Yes,0.771635936,Male,Love My Low Dunks My 1st Pair Of Low Dunks And I Love Them 😍 Black And Red Are Two Of My Favorite Colors.,True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
96,5,14-Aug-23,"OR, US",crystals616033413,Yes,0.561627234,Female,"Jordan low shoes These shoes met all of our expectations! Bright, fun with that classic Jordan look. My daughter is a college softball coach and these shoes were purchased for her, matching the school colors 💙❤️ we are obsessed !!",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
97,5,14-Aug-23,"OR, US",crystals616033413,Yes,0.368914071,Female,"Jordan low shoes These shoes met all of our expectations! Bright, fun with that classic Jordan look. My daughter is a college softball coach and these shoes were purchased for her, matching the school colors 💙❤️ we are obsessed !!",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
98,5,14-Aug-23,"OR, US",crystals616033413,Yes,0.679961851,Female,"Jordan low shoes These shoes met all of our expectations! Bright, fun with that classic Jordan look. My daughter is a college softball coach and these shoes were purchased for her, matching the school colors 💙❤️ we are obsessed !!",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
99,5,14-Aug-23,"OR, US",crystals616033413,Yes,0.771698752,Female,"Jordan low shoes These shoes met all of our expectations! Bright, fun with that classic Jordan look. My daughter is a college softball coach and these shoes were purchased for her, matching the school colors 💙❤️ we are obsessed !!",True to Size,Very Comfortable,Yes,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
100,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.219879014,Male,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
101,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.324254802,Male,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
102,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.000273821,Male,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
103,5,13-Aug-23,"TX, US",Shequilla31,Yes,0.843083226,Prefer not to say,"Fire AJ1 lows
These my friend are impeccable!!! Buttery leather, fire colorway, fast shipping and great fit!!! These AJ1 lows were right on time for the upcoming fall season although they can be worn for any season, any reason as they fit any swag!!!
Shequilla31
Aug 13, 2023
Location
Porter, TX
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
104,5,10-Aug-23,"AL, US",jasw,Yes,0.51593508,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Women's Shoes,Lucky Green/White/Aquatone,110,TRUE,53.38,88.97,FALSE,1010048667,NOT_BEST_SELLER,IN_STOCK
105,5,10-Aug-23,"AL, US",jasw,Yes,0.867522608,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Palomino/White/Wild Berry,110,TRUE,49.78,82.97,FALSE,1003842468,NOT_BEST_SELLER,IN_STOCK
106,5,10-Aug-23,"AL, US",jasw,Yes,0.917345919,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Sky J Purple/White/Sky J Light Purple,110,FALSE,66,110,FALSE,1012365345,NOT_BEST_SELLER,IN_STOCK
107,5,10-Aug-23,"AL, US",jasw,Yes,0.164468633,Prefer not to say,"Back 2 School
Back to school shoes for my middle child. Perfect for a bit of flavor to school uniforms.
jasw
Aug 10, 2023
Location
Mobile, AL
Originally posted at Hibbett Sports
0
0
Flag",,,,Air Jordan 1 Low,FALSE,Men's Shoes,Black/University Blue/White/Black,110,FALSE,66,110,FALSE,1012365344,NOT_BEST_SELLER,IN_STOCK
